id,DistSim,GranSim,LevSim
994,0.00,0.20,0.33
995,0.00,0.25,0.16
996,0.00,0.25,0.25
997,0.00,0.25,0.20
998,0.00,0.25,0.22
999,0.00,0.25,0.33
1000,0.00,0.33,0.07
1001,0.00,0.25,0.42
1002,0.00,0.25,0.22
1003,0.00,0.25,0.12
1004,0.00,0.25,0.18
1005,0.00,0.25,0.25
1006,0.00,0.25,0.20
1007,0.00,0.25,0.33
1008,0.00,0.25,0.20
1009,0.00,0.20,0.25
1010,0.00,0.40,0.06
1011,0.00,0.40,0.33
1012,0.00,0.20,0.12
1013,0.00,0.20,0.36
1014,0.00,0.33,0.15
1015,0.00,0.20,0.37
1016,0.00,0.40,0.23
1017,0.00,0.20,0.42
1018,0.00,0.20,0.18
1019,0.00,0.25,0.31
1020,0.00,0.60,0.37
1021,0.00,0.20,0.25
1022,0.00,0.20,0.20
1023,0.00,0.20,0.09
1024,0.00,0.20,0.12
1025,0.00,0.20,0.14
1026,0.00,0.20,0.00
1027,0.00,0.20,0.08
1028,0.00,0.33,0.15
1029,0.00,0.20,0.14
1030,0.00,0.20,0.07
1031,0.00,0.20,0.14
1032,0.00,0.20,0.00
1033,0.00,0.25,0.22
1034,0.00,0.20,0.08
1035,0.00,0.20,0.00
1036,0.00,0.20,0.11
1037,0.00,0.50,0.20
1038,0.00,0.16,0.00
1039,0.00,0.20,0.36
1040,0.00,0.60,0.00
1041,0.00,0.16,0.50
1042,0.00,0.33,0.31
1043,0.00,0.20,0.31
1044,0.00,0.20,0.36
1045,0.00,0.16,0.12
1046,0.00,0.16,0.12
1047,0.00,0.75,0.31
1048,0.00,0.20,0.18
1049,0.00,0.16,0.33
1050,0.00,0.20,0.30
1051,0.00,0.16,0.14
1052,0.00,0.16,0.12
1053,0.00,0.20,0.33
1054,0.00,0.20,0.22
1055,0.00,0.50,0.22
1056,0.00,0.33,0.15
1057,0.00,0.60,0.37
1058,0.00,0.20,0.15
1059,0.00,0.50,0.25
1060,0.00,0.50,0.18
1061,0.00,0.25,0.16
1062,0.00,0.20,0.20
1063,0.29,0.50,0.28
1064,0.00,0.60,0.22
1065,0.00,0.20,0.33
1066,0.00,0.40,0.12
1067,0.00,0.40,0.26
1068,0.00,0.20,0.11
1069,0.00,0.20,0.30
1070,0.00,0.33,0.07
1071,0.00,0.20,0.28
1072,0.00,0.40,0.25
1073,0.00,0.20,0.28
1074,0.00,0.20,0.18
1075,0.00,0.25,0.40
1076,0.00,0.60,0.30
1077,0.00,0.20,0.33
1078,0.00,0.20,0.20
1079,0.00,0.60,0.28
1080,0.00,0.20,0.14
1081,0.00,0.20,0.27
1082,0.00,0.60,0.17
1083,0.00,0.20,0.25
1084,0.00,0.33,0.21
1085,0.00,0.20,0.33
1086,0.00,0.20,0.21
1087,0.00,0.20,0.17
1088,0.00,0.20,0.16
1089,0.00,0.75,0.25
1090,0.00,0.20,0.25
1091,0.00,0.20,0.28
1092,0.00,0.20,0.17
1093,0.00,0.25,0.40
1094,0.00,0.25,0.25
1095,0.00,0.25,0.42
1096,0.00,0.25,0.11
1097,0.00,0.25,0.44
1098,0.00,0.33,0.23
1099,0.00,0.25,0.40
1100,0.00,0.25,0.45
1101,0.00,0.25,0.28
1102,0.00,0.25,0.36
1103,0.00,0.25,0.28
1104,0.00,0.25,0.30
1105,0.00,0.25,0.45
1106,0.00,0.25,0.38
1107,0.00,0.20,0.25
1108,0.00,0.40,0.22
1109,0.00,0.40,0.35
1110,0.00,0.20,0.22
1111,0.00,0.20,0.44
1112,0.00,0.33,0.15
1113,0.00,0.20,0.37
1114,0.00,0.40,0.40
1115,0.00,0.20,0.50
1116,0.00,0.20,0.25
1117,0.00,0.25,0.28
1118,0.00,0.60,0.41
1119,0.00,0.20,0.55
1120,0.00,0.20,0.22
1121,0.00,0.20,0.40
1122,0.00,0.20,0.25
1123,0.00,0.20,0.27
1124,0.00,0.20,0.22
1125,0.00,0.20,0.40
1126,0.00,0.33,0.11
1127,0.00,0.20,0.28
1128,0.00,0.20,0.33
1129,0.00,0.20,0.28
1130,0.00,0.20,0.27
1131,0.00,0.25,0.26
1132,0.00,0.20,0.22
1133,0.00,0.20,0.28
1134,0.00,0.20,0.22
1135,0.00,0.20,0.50
1136,0.00,0.40,0.12
1137,0.00,0.40,0.40
1138,0.00,0.20,0.22
1139,0.00,0.20,0.40
1140,0.00,0.33,0.23
1141,0.00,0.20,0.42
1142,0.00,0.40,0.33
1143,0.00,0.20,0.37
1144,0.00,0.20,0.27
1145,0.00,0.25,0.35
1146,0.80,0.80,0.40
1147,0.00,0.20,0.80
1148,0.00,0.20,0.33
1149,0.00,0.25,0.25
1150,0.00,0.50,0.12
1151,0.00,0.50,0.35
1152,0.00,0.25,0.11
1153,0.00,0.25,0.36
1154,0.00,0.33,0.07
1155,0.00,0.25,0.30
1156,0.00,0.50,0.41
1157,0.00,0.25,0.25
1158,0.00,0.25,0.28
1159,0.00,0.25,0.33
1160,0.00,0.75,0.42
1161,0.00,0.25,0.57
1162,0.00,0.25,0.22
1163,0.00,0.20,0.20
1164,0.00,0.40,0.00
1165,0.00,0.40,0.31
1166,0.00,0.20,0.11
1167,0.00,0.20,0.33
1168,0.00,0.33,0.15
1169,0.00,0.20,0.33
1170,0.00,0.40,0.33
1171,0.00,0.20,0.20
1172,0.00,0.20,0.20
1173,0.00,0.25,0.33
1174,0.00,0.60,0.36
1175,0.00,0.20,0.33
1176,0.00,0.20,0.23
1177,0.00,0.20,0.25
1178,0.00,0.40,0.00
1179,0.00,0.40,0.29
1180,0.00,0.20,0.11
1181,0.00,0.20,0.22
1182,0.00,0.33,0.15
1183,0.00,0.20,0.25
1184,0.00,0.40,0.29
1185,0.00,0.20,0.50
1186,0.00,0.20,0.21
1187,0.00,0.25,0.17
1188,0.00,0.60,0.21
1189,0.00,0.20,0.42
1190,0.00,0.20,0.27
1191,0.00,0.25,0.21
1192,0.00,0.50,0.12
1193,0.00,0.50,0.37
1194,0.00,0.25,0.00
1195,0.00,0.25,0.22
1196,0.00,0.33,0.30
1197,0.00,0.25,0.38
1198,0.00,0.50,0.35
1199,0.00,0.25,0.28
1200,0.00,0.25,0.28
1201,0.00,0.25,0.37
1202,0.00,0.75,0.35
1203,0.00,0.25,0.28
1204,0.00,0.25,0.22
1205,0.00,0.20,0.33
1206,0.00,0.20,0.12
1207,0.00,0.20,0.30
1208,0.00,0.20,0.11
1209,0.00,0.20,0.36
1210,0.00,0.33,0.18
1211,0.00,0.20,0.27
1212,0.00,0.20,0.25
1213,0.00,0.20,0.25
1214,0.00,0.20,0.27
1215,0.00,0.25,0.27
1216,0.00,0.20,0.33
1217,0.00,0.20,0.36
1218,0.00,0.20,0.33
1219,0.00,0.25,0.29
1220,0.00,0.50,0.13
1221,0.00,0.50,0.26
1222,0.00,0.25,0.33
1223,0.00,0.25,0.40
1224,0.00,0.33,0.18
1225,0.00,0.25,0.25
1226,0.00,0.50,0.18
1227,0.00,0.25,0.20
1228,0.00,0.25,0.21
1229,0.00,0.25,0.33
1230,0.24,0.75,0.30
1231,0.00,0.25,0.28
1232,0.00,0.25,0.22
1233,0.00,0.20,0.28
1234,0.00,0.20,0.37
1235,0.00,0.20,0.41
1236,0.00,0.20,0.33
1237,0.00,0.20,0.44
1238,0.00,0.33,0.29
1239,0.00,0.20,0.29
1240,0.00,0.20,0.31
1241,0.00,0.20,0.28
1242,0.00,0.20,0.36
1243,0.00,0.25,0.31
1244,0.00,0.20,0.30
1245,0.00,0.20,0.53
1246,0.00,0.20,0.25
1247,0.00,0.20,0.12
1248,0.00,0.20,0.10
1249,0.00,0.20,0.33
1250,0.00,0.20,0.20
1251,0.00,0.20,0.33
1252,0.00,0.33,0.15
1253,0.00,0.20,0.28
1254,0.00,0.20,0.35
1255,0.00,0.20,0.22
1256,0.00,0.20,0.50
1257,0.00,0.25,0.33
1258,0.00,0.20,0.20
1259,0.00,0.20,0.30
1260,0.00,0.20,0.20
1261,0.00,0.20,0.28
1262,0.00,0.20,0.25
1263,0.00,0.20,0.42
1264,0.00,0.20,0.22
1265,0.00,0.20,0.55
1266,0.00,0.33,0.23
1267,0.00,0.20,0.25
1268,0.00,0.20,0.35
1269,0.00,0.20,0.25
1270,0.00,0.20,0.27
1271,0.00,0.25,0.44
1272,0.00,0.20,0.42
1273,0.00,0.20,0.28
1274,0.00,0.20,0.30
1275,0.00,0.20,0.20
1276,0.00,0.20,0.25
1277,0.00,0.20,0.33
1278,0.00,0.20,0.22
1279,0.00,0.20,0.50
1280,0.00,0.33,0.23
1281,0.00,0.20,0.40
1282,0.00,0.20,0.33
1283,0.00,0.20,0.28
1284,0.00,0.20,0.37
1285,0.00,0.25,0.35
1286,0.00,0.20,0.25
1287,0.00,0.20,0.33
1288,0.00,0.20,0.27
1289,0.00,0.20,0.25
1290,0.00,0.20,0.37
1291,0.00,0.20,0.33
1292,0.00,0.20,0.33
1293,0.00,0.20,0.50
1294,0.00,0.33,0.07
1295,0.00,0.20,0.20
1296,0.00,0.20,0.22
1297,0.00,0.20,0.25
1298,0.00,0.20,0.36
1299,0.00,0.25,0.25
1300,0.00,0.20,0.30
1301,0.00,0.20,0.33
1302,0.00,0.20,0.13
1303,0.00,0.50,0.09
1304,0.00,0.16,0.37
1305,0.00,0.20,0.11
1306,0.00,0.60,0.33
1307,0.00,0.16,0.33
1308,0.00,0.33,0.07
1309,0.00,0.20,0.00
1310,0.00,0.20,0.14
1311,0.00,0.16,0.14
1312,0.00,0.16,0.16
1313,0.00,0.75,0.00
1314,0.00,0.20,0.16
1315,0.00,0.16,0.00
1316,0.00,0.20,0.13
1317,0.00,0.20,0.17
1318,0.00,0.20,0.37
1319,0.00,0.20,0.31
1320,0.00,0.20,0.55
1321,0.00,0.20,0.30
1322,0.00,0.33,0.25
1323,0.00,0.20,0.28
1324,0.00,0.20,0.33
1325,0.00,0.20,0.42
1326,0.00,0.20,0.33
1327,0.00,0.25,0.32
1328,0.00,0.20,0.30
1329,0.00,0.20,0.42
1330,0.00,0.20,0.25
1331,0.00,0.16,0.42
1332,0.00,0.33,0.20
1333,0.00,0.40,0.48
1334,0.00,0.20,0.26
1335,0.00,0.16,0.20
1336,0.00,0.33,0.15
1337,0.00,0.20,0.33
1338,0.00,0.40,0.20
1339,0.00,0.16,0.28
1340,0.00,0.16,0.20
1341,0.00,0.25,0.31
1342,0.00,0.60,0.26
1343,0.00,0.16,0.33
1344,0.00,0.20,0.22
1345,0.00,0.50,0.25
1346,0.00,0.16,0.25
1347,0.00,0.20,0.50
1348,0.00,0.60,0.22
1349,0.00,0.16,0.53
1350,0.00,0.33,0.23
1351,0.00,0.20,0.38
1352,0.00,0.20,0.33
1353,0.00,0.16,0.28
1354,0.00,0.16,0.28
1355,0.00,0.75,0.38
1356,0.00,0.20,0.23
1357,0.00,0.16,0.53
1358,0.00,0.20,0.33
1359,0.00,0.20,0.33
1360,0.00,0.20,0.12
1361,0.00,0.20,0.36
1362,0.00,0.20,0.00
1363,0.00,0.20,0.36
1364,0.00,0.33,0.23
1365,0.00,0.20,0.37
1366,0.00,0.20,0.30
1367,0.00,0.20,0.37
1368,0.00,0.20,0.18
1369,0.00,0.25,0.50
1370,0.00,0.20,0.25
1371,0.00,0.20,0.33
1372,0.00,0.20,0.27
1373,0.00,0.16,0.16
1374,0.00,0.16,0.25
1375,0.00,0.20,0.30
1376,0.00,0.20,0.22
1377,0.00,0.50,0.50
1378,0.00,0.33,0.23
1379,0.00,0.60,0.37
1380,0.00,0.20,0.29
1381,0.71,0.66,0.42
1382,0.00,0.50,0.33
1383,0.00,0.25,0.37
1384,0.00,0.20,0.20
1385,0.00,0.42,0.37
1386,0.00,0.60,0.22
1387,0.00,0.16,0.23
1388,0.00,0.16,0.12
1389,0.00,0.20,0.21
1390,0.00,0.20,0.11
1391,0.28,0.66,0.16
1392,0.00,0.33,0.00
1393,0.00,0.60,0.25
1394,0.00,0.20,0.18
1395,0.00,0.50,0.25
1396,0.00,0.50,0.25
1397,0.00,0.25,0.25
1398,0.00,0.20,0.20
1399,0.00,0.50,0.37
1400,0.00,0.60,0.26
1401,0.00,0.20,0.28
1402,0.00,0.20,0.18
1403,0.00,0.20,0.29
1404,0.00,0.20,0.27
1405,0.00,0.20,0.53
1406,0.00,0.33,0.07
1407,0.00,0.20,0.37
1408,0.00,0.20,0.41
1409,0.00,0.20,0.25
1410,0.00,0.20,0.27
1411,0.00,0.25,0.28
1412,0.00,0.20,0.50
1413,0.00,0.20,0.45
1414,0.00,0.20,0.26
1415,0.00,0.16,0.33
1416,0.00,0.16,0.00
1417,0.00,0.20,0.40
1418,0.00,0.20,0.22
1419,0.00,0.50,0.33
1420,0.00,0.33,0.07
1421,0.00,0.60,0.50
1422,0.00,0.20,0.28
1423,0.11,0.50,0.33
1424,0.00,0.50,0.33
1425,0.00,0.25,0.30
1426,0.00,0.20,0.20
1427,0.00,0.50,0.40
1428,0.00,0.60,0.22
1429,0.00,0.16,0.14
1430,0.00,0.16,0.00
1431,0.00,0.20,0.19
1432,0.00,0.20,0.00
1433,0.00,0.50,0.11
1434,0.00,0.33,0.07
1435,0.00,0.60,0.22
1436,0.00,0.20,0.09
1437,0.00,0.50,0.11
1438,0.00,0.50,0.22
1439,0.00,0.25,0.33
1440,0.00,0.20,0.00
1441,0.06,0.50,0.11
1442,0.00,0.60,0.16
1443,0.00,0.20,0.09
1444,0.00,0.20,0.33
1445,0.00,0.20,0.22
1446,0.00,0.20,0.33
1447,0.00,0.20,0.25
1448,0.00,0.33,0.07
1449,0.00,0.20,0.11
1450,0.00,0.20,0.07
1451,0.00,0.20,0.22
1452,0.00,0.20,0.22
1453,0.00,0.25,0.11
1454,0.00,0.20,0.25
1455,0.00,0.20,0.11
1456,0.00,0.20,0.13
1457,0.00,0.16,0.20
1458,0.00,0.16,0.00
1459,0.00,0.20,0.30
1460,0.00,0.20,0.11
1461,0.00,0.50,0.20
1462,0.00,0.33,0.30
1463,0.00,0.60,0.40
1464,0.00,0.20,0.18
1465,0.00,0.50,0.14
1466,0.00,0.50,0.16
1467,0.00,0.25,0.37
1468,0.00,0.20,0.16
1469,0.00,0.50,0.30
1470,0.00,0.60,0.33
1471,0.00,0.16,0.19
1472,0.00,0.16,0.08
1473,0.00,0.20,0.29
1474,0.00,0.20,0.25
1475,0.00,0.50,0.16
1476,0.00,0.33,0.23
1477,0.00,0.60,0.25
1478,0.00,0.20,0.16
1479,0.00,0.50,0.16
1480,0.00,0.50,0.16
1481,0.00,0.25,0.25
1482,0.00,0.20,0.25
1483,0.00,0.42,0.16
1484,0.00,0.60,0.26
1485,0.00,0.60,0.33
1486,0.00,0.20,0.04
1487,0.00,0.20,0.27
1488,0.00,0.60,0.09
1489,0.00,0.20,0.27
1490,0.00,0.33,0.23
1491,0.00,0.20,0.27
1492,0.00,0.20,0.22
1493,0.00,0.20,0.18
1494,0.00,0.20,0.22
1495,0.00,0.75,0.31
1496,0.00,0.20,0.18
1497,0.00,0.20,0.36
1498,0.00,0.20,0.16
1499,0.00,0.50,0.25
1500,0.00,0.16,0.13
1501,0.00,0.20,0.36
1502,0.00,0.60,0.21
1503,0.00,0.16,0.27
1504,0.00,0.33,0.18
1505,0.00,0.20,0.38
1506,0.00,0.20,0.36
1507,0.00,0.16,0.37
1508,0.00,0.16,0.27
1509,0.00,0.75,0.30
1510,0.00,0.20,0.39
1511,0.00,0.16,0.40
1512,0.00,0.20,0.23
1513,0.00,0.16,0.50
1514,0.00,0.33,0.12
1515,0.00,0.40,0.42
1516,0.00,0.20,0.11
1517,0.00,0.16,0.33
1518,0.00,0.33,0.26
1519,0.00,0.20,0.37
1520,0.00,0.40,0.33
1521,0.00,0.16,0.37
1522,0.00,0.16,0.27
1523,0.00,0.25,0.33
1524,0.33,0.80,0.30
1525,0.00,0.16,0.50
1526,0.00,0.20,0.55
1527,0.00,0.16,0.28
1528,0.00,0.16,0.12
1529,0.00,0.20,0.21
1530,0.00,0.20,0.11
1531,0.00,0.50,0.16
1532,0.00,0.33,0.15
1533,0.00,0.60,0.37
1534,0.00,0.20,0.18
1535,0.00,0.50,0.28
1536,0.00,0.50,0.14
1537,0.00,0.25,0.33
1538,0.00,0.20,0.37
1539,0.00,0.50,0.30
1540,0.00,0.60,0.33
1541,0.00,0.20,0.25
1542,0.00,0.40,0.06
1543,0.00,0.40,0.34
1544,0.00,0.20,0.13
1545,0.00,0.20,0.30
1546,0.00,0.33,0.23
1547,0.00,0.20,0.23
1548,0.00,0.40,0.35
1549,0.00,0.20,0.26
1550,0.00,0.20,0.28
1551,0.00,0.25,0.33
1552,0.00,0.60,0.40
1553,0.00,0.20,0.25
1554,0.00,0.20,0.22
1555,0.00,0.16,0.25
1556,0.00,0.16,0.12
1557,0.00,0.20,0.33
1558,0.00,0.20,0.22
1559,0.00,0.50,0.25
1560,0.00,0.33,0.15
1561,0.00,0.60,0.28
1562,0.00,0.20,0.22
1563,0.00,0.50,0.28
1564,0.00,0.50,0.33
1565,0.00,0.25,0.33
1566,0.00,0.20,0.30
1567,0.00,0.50,0.33
1568,0.00,0.60,0.22
1569,0.00,0.16,0.23
1570,0.00,0.16,0.06
1571,0.00,0.20,0.30
1572,0.00,0.20,0.26
1573,0.00,0.50,0.20
1574,0.00,0.33,0.13
1575,0.00,0.60,0.26
1576,0.00,0.20,0.20
1577,0.00,0.50,0.20
1578,0.00,0.50,0.20
1579,0.00,0.25,0.33
1580,0.00,0.20,0.20
1581,0.00,0.42,0.26
1582,0.00,0.60,0.16
1583,0.00,0.16,0.20
1584,0.00,0.16,0.12
1585,0.00,0.20,0.40
1586,0.00,0.20,0.00
1587,0.00,0.50,0.33
1588,0.00,0.33,0.23
1589,0.00,0.60,0.33
1590,0.00,0.20,0.29
1591,0.00,0.50,0.37
1592,0.00,0.50,0.33
1593,0.00,0.25,0.33
1594,0.00,0.20,0.27
1595,0.00,0.42,0.50
1596,0.00,0.60,0.40
1597,0.00,0.25,0.20
1598,0.00,0.50,0.12
1599,0.00,0.50,0.33
1600,0.00,0.25,0.11
1601,0.00,0.25,0.50
1602,0.00,0.33,0.38
1603,0.00,0.25,0.37
1604,0.00,0.50,0.30
1605,0.00,0.25,0.25
1606,0.00,0.25,0.28
1607,0.00,0.25,0.37
1608,0.00,0.50,0.25
1609,0.00,0.25,0.53
1610,0.00,0.25,0.30
1611,0.00,0.75,0.29
1612,0.00,0.25,0.06
1613,0.00,0.25,0.46
1614,0.00,0.75,0.06
1615,0.00,0.25,0.35
1616,0.00,0.33,0.25
1617,0.00,0.25,0.28
1618,0.00,0.25,0.25
1619,0.00,0.25,0.18
1620,0.00,0.25,0.20
1621,0.00,0.75,0.41
1622,0.00,0.25,0.13
1623,0.00,0.25,0.42
1624,0.00,0.25,0.20
1625,0.00,0.16,0.25
1626,0.00,0.16,0.12
1627,0.00,0.20,0.33
1628,0.00,0.20,0.33
1629,0.00,0.50,0.33
1630,0.00,0.33,0.07
1631,0.00,0.60,0.38
1632,0.00,0.20,0.30
1633,0.00,0.50,0.37
1634,0.00,0.50,0.09
1635,0.00,0.25,0.23
1636,0.00,0.20,0.30
1637,0.63,0.66,0.50
1638,0.00,0.60,0.27
1639,0.00,0.16,0.25
1640,0.00,0.16,0.12
1641,0.00,0.20,0.23
1642,0.00,0.20,0.11
1643,0.00,0.50,0.33
1644,0.00,0.33,0.15
1645,0.00,0.60,0.50
1646,0.00,0.20,0.30
1647,0.00,0.50,0.28
1648,0.00,0.50,0.18
1649,0.00,0.25,0.33
1650,0.00,0.20,0.20
1651,0.00,0.50,0.50
1652,0.00,0.60,0.33
1653,0.00,0.16,0.16
1654,0.00,0.16,0.00
1655,0.00,0.20,0.26
1656,0.00,0.20,0.00
1657,0.00,0.50,0.22
1658,0.00,0.33,0.23
1659,0.00,0.60,0.30
1660,0.00,0.20,0.22
1661,0.00,0.50,0.25
1662,0.00,0.50,0.22
1663,0.00,0.25,0.33
1664,0.00,0.20,0.12
1665,0.00,0.50,0.33
1666,0.00,0.60,0.22
1667,0.00,0.20,0.04
1668,0.00,0.40,0.00
1669,0.00,0.40,0.17
1670,0.00,0.20,0.11
1671,0.00,0.20,0.25
1672,0.00,0.33,0.00
1673,0.00,0.20,0.16
1674,0.00,0.40,0.27
1675,0.00,0.20,0.00
1676,0.00,0.20,0.16
1677,0.00,0.25,0.16
1678,0.00,0.40,0.12
1679,0.00,0.20,0.33
1680,0.00,0.20,0.22
1681,0.00,0.25,0.60
1682,0.57,0.75,0.25
1683,0.72,1.00,1.00
1684,0.00,0.25,0.11
1685,0.00,0.25,0.44
1686,0.00,0.33,0.23
1687,0.00,0.25,0.33
1688,0.81,1.00,0.41
1689,0.00,0.25,0.37
1690,0.00,0.25,0.42
1691,0.00,0.25,0.25
1692,0.00,0.50,0.38
1693,0.00,0.25,0.37
1694,0.00,0.25,0.33
1695,0.00,0.16,0.25
1696,0.00,0.16,0.12
1697,0.00,0.20,0.40
1698,0.00,0.20,0.41
1699,1.00,1.00,1.00
1700,0.00,0.33,0.38
1701,0.00,0.60,0.33
1702,0.00,0.20,0.33
1703,0.00,0.50,0.22
1704,0.00,0.50,0.54
1705,0.00,0.25,0.40
1706,0.00,0.20,0.33
1707,0.00,0.50,0.42
1708,0.00,0.60,0.46
1709,0.00,0.20,0.33
1710,0.00,0.20,0.05
1711,0.00,0.20,0.33
1712,0.00,0.20,0.21
1713,0.00,0.60,0.40
1714,0.00,0.33,0.15
1715,0.00,0.60,0.28
1716,0.00,0.20,0.21
1717,0.00,0.60,0.25
1718,0.00,0.60,0.26
1719,0.00,0.25,0.33
1720,0.00,0.20,0.15
1721,0.00,0.60,0.42
1722,0.00,0.60,0.21
1723,0.00,0.16,0.40
1724,0.00,0.16,0.00
1725,0.00,0.20,0.26
1726,0.00,0.20,0.11
1727,0.15,0.83,0.40
1728,0.00,0.33,0.30
1729,0.00,0.60,0.42
1730,0.00,0.20,0.18
1731,0.00,0.50,0.28
1732,0.00,0.50,0.18
1733,0.00,0.25,0.42
1734,0.00,0.20,0.20
1735,0.00,0.50,0.33
1736,0.00,0.60,0.30
1737,0.00,0.50,0.25
1738,0.00,0.16,0.15
1739,0.00,0.20,0.50
1740,0.00,0.60,0.30
1741,0.00,0.16,0.46
1742,0.00,0.33,0.18
1743,0.00,0.20,0.37
1744,0.00,0.20,0.41
1745,0.00,0.16,0.42
1746,0.00,0.16,0.20
1747,0.00,0.75,0.33
1748,0.00,0.20,0.28
1749,0.00,0.16,0.53
1750,0.00,0.20,0.22
1751,0.00,0.20,0.33
1752,0.00,0.20,0.00
1753,0.00,0.20,0.31
1754,0.00,0.20,0.11
1755,0.00,0.60,0.33
1756,0.00,0.33,0.30
1757,1.00,1.00,1.00
1758,0.00,0.20,0.33
1759,0.00,0.60,0.28
1760,0.35,1.00,0.15
1761,0.00,0.25,0.37
1762,0.00,0.20,0.30
1763,0.00,0.60,0.40
1764,0.00,0.80,0.33
1765,0.00,0.16,0.33
1766,0.00,0.16,0.12
1767,0.00,0.20,0.33
1768,0.00,0.20,0.22
1769,0.00,0.50,0.41
1770,0.00,0.33,0.23
1771,0.00,0.60,0.42
1772,0.00,0.20,0.28
1773,0.00,0.50,0.37
1774,0.00,0.50,0.20
1775,0.00,0.25,0.37
1776,0.00,0.20,0.25
1777,0.00,0.50,0.40
1778,0.00,0.60,0.33
1779,0.00,0.20,0.37
1780,0.00,0.20,0.00
1781,0.00,0.20,0.33
1782,0.00,0.20,0.11
1783,0.00,0.60,0.52
1784,0.00,0.33,0.22
1785,0.00,0.60,0.37
1786,0.00,0.20,0.38
1787,0.00,0.60,0.44
1788,0.00,0.60,0.27
1789,0.00,0.25,0.38
1790,0.00,0.20,0.50
1791,0.00,0.60,0.40
1792,0.00,0.60,0.61
1793,0.00,0.16,0.33
1794,0.00,0.16,0.00
1795,0.00,0.20,0.22
1796,0.00,0.20,0.22
1797,0.00,0.50,0.41
1798,0.00,0.33,0.07
1799,0.00,0.60,0.33
1800,0.00,0.20,0.36
1801,0.00,0.50,0.14
1802,0.00,0.50,0.33
1803,0.00,0.25,0.28
1804,0.00,0.20,0.30
1805,0.00,0.50,0.33
1806,0.00,0.60,0.26
1807,0.00,0.20,0.22
1808,0.00,0.20,0.06
1809,0.00,0.20,0.40
1810,0.00,0.20,0.20
1811,0.00,0.60,0.46
1812,0.00,0.33,0.15
1813,0.00,0.80,0.33
1814,0.00,0.20,0.27
1815,0.00,0.60,0.30
1816,0.00,0.80,0.20
1817,0.00,0.25,0.25
1818,0.00,0.20,0.22
1819,0.00,0.60,0.44
1820,1.00,1.00,1.00
1821,0.00,0.75,0.25
1822,0.00,0.25,0.12
1823,0.00,0.25,0.42
1824,0.00,0.75,0.22
1825,0.00,0.25,0.40
1826,0.00,0.33,0.25
1827,0.00,0.25,0.25
1828,0.00,0.25,0.25
1829,0.00,0.25,0.18
1830,0.00,0.25,0.25
1831,0.00,0.75,0.30
1832,0.00,0.25,0.30
1833,0.00,0.25,0.30
1834,0.00,0.25,0.25
1835,0.00,0.75,0.25
1836,0.00,0.25,0.05
1837,0.00,0.25,0.31
1838,0.00,0.75,0.11
1839,0.00,0.25,0.33
1840,0.00,0.33,0.29
1841,0.00,0.25,0.37
1842,0.00,0.25,0.30
1843,0.00,0.25,0.17
1844,0.00,0.25,0.23
1845,0.00,0.75,0.28
1846,0.00,0.25,0.25
1847,0.00,0.25,0.41
1848,0.00,0.25,0.23
1849,0.00,0.20,0.28
1850,0.00,0.20,0.00
1851,0.00,0.20,0.25
1852,0.00,0.20,0.11
1853,0.00,0.20,0.32
1854,0.00,0.33,0.25
1855,0.00,0.20,0.50
1856,0.00,0.20,0.25
1857,0.00,0.20,0.25
1858,0.00,0.20,0.27
1859,0.00,0.25,0.30
1860,0.00,0.20,0.32
1861,0.00,0.20,0.30
1862,0.00,0.20,0.33
1863,0.00,0.16,0.20
1864,0.00,0.16,0.20
1865,0.00,0.20,0.20
1866,0.00,0.20,0.20
1867,0.00,0.50,0.30
1868,0.00,0.33,0.15
1869,0.00,0.60,0.20
1870,0.00,0.20,0.20
1871,0.22,0.66,0.20
1872,0.00,0.50,0.20
1873,0.00,0.25,0.25
1874,0.00,0.20,0.40
1875,0.00,0.42,0.40
1876,0.00,0.60,0.16
1877,0.00,0.20,0.40
1878,0.94,1.00,0.50
1879,0.89,0.60,0.29
1880,0.00,0.20,0.11
1881,0.00,0.20,0.33
1882,0.00,0.33,0.26
1883,0.00,0.20,0.42
1884,0.78,0.60,0.45
1885,0.00,0.20,0.42
1886,0.00,0.20,0.36
1887,0.00,0.25,0.33
1888,0.00,0.40,0.60
1889,0.00,0.20,0.50
1890,0.00,0.20,0.33
1891,0.00,0.75,0.09
1892,0.00,0.25,0.10
1893,0.00,0.25,0.18
1894,0.00,0.75,0.20
1895,0.00,0.25,0.30
1896,0.00,0.33,0.25
1897,0.00,0.25,0.15
1898,0.00,0.25,0.25
1899,0.00,0.25,0.15
1900,0.00,0.25,0.10
1901,0.00,0.75,0.20
1902,0.00,0.25,0.20
1903,0.00,0.25,0.10
1904,0.00,0.25,0.25
1905,0.00,0.16,0.16
1906,0.00,0.16,0.12
1907,0.00,0.20,0.20
1908,0.00,0.20,0.11
1909,0.00,0.50,0.33
1910,0.00,0.33,0.07
1911,0.00,0.60,0.15
1912,0.00,0.20,0.18
1913,0.00,0.50,0.28
1914,0.00,0.50,0.27
1915,0.00,0.25,0.22
1916,0.00,0.20,0.20
1917,0.00,0.50,0.33
1918,0.00,0.60,0.30
1919,0.00,0.16,0.28
1920,0.00,0.16,0.25
1921,0.00,0.20,0.45
1922,0.00,0.20,0.11
1923,0.00,0.50,0.44
1924,0.00,0.33,0.16
1925,0.00,0.60,0.44
